               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.039709,           0.0024805,           0.0018039,             0.69713,             0.51963,             0.57273,             0.30619,            0.040312,           0.0012885,           0.0012993,           0.0085398,           0.0085398,           0.0085398
                  61,            0.039646,           0.0024292,           0.0018389,             0.68411,             0.53368,             0.57052,             0.30419,            0.040145,           0.0012872,           0.0013036,            0.008515,            0.008515,            0.008515
                  62,            0.039517,           0.0024638,           0.0017942,             0.70607,             0.53448,              0.5822,             0.31363,            0.040061,           0.0012855,           0.0012829,           0.0084903,           0.0084903,           0.0084903
                  63,            0.039436,           0.0024728,           0.0017873,             0.71205,             0.51899,             0.58387,             0.31185,            0.040214,           0.0012847,           0.0012791,           0.0084655,           0.0084655,           0.0084655
                  64,            0.039411,           0.0024806,           0.0017841,             0.69451,             0.52288,             0.58233,             0.31233,            0.040087,           0.0012844,           0.0012791,           0.0084408,           0.0084408,           0.0084408
                  65,            0.039192,           0.0024536,           0.0017731,             0.71237,             0.53416,             0.58755,             0.31594,            0.040032,           0.0012852,            0.001263,            0.008416,            0.008416,            0.008416
                  66,            0.039203,           0.0024607,           0.0017764,             0.69746,             0.53665,             0.58559,             0.31159,            0.039992,           0.0012864,           0.0012651,           0.0083913,           0.0083913,           0.0083913
                  67,            0.038884,           0.0024794,           0.0017255,             0.69975,             0.52944,             0.58503,             0.30837,            0.039877,           0.0012841,           0.0012701,           0.0083665,           0.0083665,           0.0083665
                  68,            0.039145,           0.0024461,           0.0017272,             0.69445,             0.53331,             0.58565,             0.31282,             0.03984,           0.0012811,           0.0012615,           0.0083418,           0.0083418,           0.0083418
                  69,            0.039343,            0.002427,           0.0018034,             0.70006,             0.53387,             0.59046,             0.31763,            0.039769,           0.0012801,           0.0012584,            0.008317,            0.008317,            0.008317
                  70,            0.039069,           0.0024815,           0.0016883,             0.68268,             0.54109,             0.58873,             0.31756,            0.039742,           0.0012787,           0.0012617,           0.0082922,           0.0082922,           0.0082922
                  71,            0.038813,           0.0024358,           0.0017311,             0.68262,             0.54335,             0.58881,             0.31647,             0.03967,           0.0012816,           0.0012551,           0.0082675,           0.0082675,           0.0082675
                  72,            0.038866,           0.0024579,           0.0016994,             0.68489,             0.54427,             0.59341,             0.31685,            0.039615,            0.001281,            0.001251,           0.0082428,           0.0082428,           0.0082428
                  73,            0.038701,           0.0024638,           0.0016754,             0.68937,             0.54377,             0.59378,             0.31778,              0.0396,           0.0012799,           0.0012424,            0.008218,            0.008218,            0.008218
                  74,            0.038646,           0.0024336,           0.0017282,             0.68335,             0.54878,             0.59767,             0.32039,            0.039545,           0.0012759,           0.0012405,           0.0081932,           0.0081932,           0.0081932
                  75,             0.03861,           0.0024143,           0.0017337,              0.6943,             0.54262,             0.59715,             0.32202,            0.039486,            0.001277,            0.001235,           0.0081685,           0.0081685,           0.0081685
                  76,            0.038583,           0.0024546,           0.0016819,             0.69631,             0.54633,             0.59681,             0.32085,            0.039484,           0.0012765,           0.0012425,           0.0081437,           0.0081437,           0.0081437
                  77,            0.038694,            0.002407,           0.0017459,             0.68756,             0.55192,             0.59802,             0.32057,            0.039476,            0.001276,           0.0012452,            0.008119,            0.008119,            0.008119
                  78,            0.038629,           0.0024565,            0.001682,             0.68185,             0.54914,             0.59855,             0.32101,            0.039493,           0.0012768,           0.0012494,           0.0080942,           0.0080942,           0.0080942
                  79,            0.038572,           0.0024552,           0.0016619,             0.69454,             0.55201,             0.60035,             0.32293,            0.039486,           0.0012765,           0.0012536,           0.0080695,           0.0080695,           0.0080695
                  80,             0.03835,           0.0024096,           0.0016895,             0.70395,             0.55994,             0.60344,             0.32416,            0.039456,           0.0012756,           0.0012493,           0.0080447,           0.0080447,           0.0080447
                  81,            0.038246,            0.002468,            0.001642,             0.70424,             0.56238,             0.60466,             0.32466,            0.039484,           0.0012764,           0.0012444,             0.00802,             0.00802,             0.00802
                  82,            0.038304,           0.0024229,           0.0016806,             0.71382,             0.56618,             0.60648,             0.32602,            0.039478,           0.0012767,            0.001241,           0.0079953,           0.0079953,           0.0079953
                  83,            0.038553,           0.0024503,           0.0016312,              0.7122,             0.55511,             0.60803,             0.32719,            0.039485,           0.0012764,           0.0012373,           0.0079705,           0.0079705,           0.0079705
                  84,            0.038123,           0.0023952,           0.0016476,             0.71334,             0.55635,             0.60769,             0.32719,             0.03948,           0.0012757,           0.0012357,           0.0079457,           0.0079457,           0.0079457
                  85,            0.038142,           0.0024487,           0.0016481,             0.70406,             0.56253,             0.60998,             0.32877,            0.039471,           0.0012751,           0.0012394,            0.007921,            0.007921,            0.007921
                  86,            0.037875,           0.0024222,           0.0016452,             0.69642,             0.56192,             0.60974,             0.32882,            0.039482,           0.0012752,           0.0012377,           0.0078963,           0.0078963,           0.0078963
                  87,            0.037765,           0.0024201,           0.0016822,             0.69494,             0.56123,             0.60889,             0.32858,            0.039473,           0.0012765,           0.0012336,           0.0078715,           0.0078715,           0.0078715
                  88,            0.037746,           0.0024122,           0.0016428,             0.70322,             0.55301,             0.60915,             0.32971,            0.039485,           0.0012767,           0.0012318,           0.0078467,           0.0078467,           0.0078467
                  89,            0.037787,           0.0024028,           0.0016474,             0.70606,             0.55471,              0.6087,             0.33062,            0.039496,           0.0012764,           0.0012329,            0.007822,            0.007822,            0.007822
                  90,            0.037689,           0.0024126,           0.0016186,             0.71342,             0.55822,             0.61025,             0.33106,            0.039506,           0.0012762,           0.0012301,           0.0077973,           0.0077973,           0.0077973
                  91,            0.037922,           0.0024481,           0.0015934,             0.70234,             0.55974,             0.61122,             0.33144,            0.039529,            0.001276,           0.0012268,           0.0077725,           0.0077725,           0.0077725
                  92,            0.037385,            0.002423,            0.001602,             0.70914,              0.5617,             0.61198,             0.33367,            0.039545,           0.0012762,           0.0012259,           0.0077478,           0.0077478,           0.0077478
                  93,            0.037449,            0.002418,           0.0016039,             0.71734,             0.56138,             0.61278,             0.33342,            0.039535,           0.0012771,           0.0012235,            0.007723,            0.007723,            0.007723
                  94,             0.03792,           0.0024221,           0.0016348,             0.71792,             0.56271,             0.61293,             0.33276,            0.039526,           0.0012776,           0.0012269,           0.0076983,           0.0076983,           0.0076983
                  95,            0.037554,           0.0024043,           0.0015977,             0.71066,             0.56284,             0.61305,             0.33383,            0.039521,           0.0012781,           0.0012292,           0.0076735,           0.0076735,           0.0076735
                  96,            0.037056,           0.0024135,           0.0015599,             0.71391,             0.56375,             0.61303,             0.33459,            0.039525,           0.0012779,           0.0012312,           0.0076488,           0.0076488,           0.0076488
                  97,            0.037331,           0.0024067,           0.0015889,             0.71585,             0.56079,             0.61377,             0.33447,            0.039521,           0.0012776,             0.00123,            0.007624,            0.007624,            0.007624
                  98,            0.037428,           0.0024138,            0.001594,             0.71898,             0.55866,             0.61392,             0.33514,            0.039496,            0.001278,           0.0012271,           0.0075993,           0.0075993,           0.0075993
                  99,            0.037438,           0.0023836,           0.0015893,             0.70194,             0.56256,             0.61327,             0.33569,            0.039488,           0.0012782,           0.0012237,           0.0075745,           0.0075745,           0.0075745
                 100,             0.03747,           0.0024214,           0.0015627,              0.7003,             0.56576,             0.61446,             0.33594,            0.039478,           0.0012784,           0.0012218,           0.0075498,           0.0075498,           0.0075498
                 101,            0.036904,           0.0024055,           0.0015574,             0.71023,             0.56207,             0.61448,             0.33624,            0.039482,           0.0012788,           0.0012191,            0.007525,            0.007525,            0.007525
                 102,            0.036896,           0.0024181,           0.0015273,             0.70916,             0.56199,             0.61497,             0.33682,            0.039476,           0.0012786,           0.0012169,           0.0075003,           0.0075003,           0.0075003
                 103,            0.036817,           0.0023801,           0.0015288,             0.70255,             0.56672,             0.61497,             0.33773,            0.039462,           0.0012787,           0.0012174,           0.0074755,           0.0074755,           0.0074755
                 104,            0.036739,           0.0023986,           0.0015856,             0.70088,             0.56475,              0.6138,             0.33755,            0.039454,            0.001279,           0.0012168,           0.0074507,           0.0074507,           0.0074507
                 105,            0.036912,           0.0023913,           0.0015086,             0.69926,               0.568,             0.61573,             0.33785,            0.039442,            0.001279,           0.0012167,            0.007426,            0.007426,            0.007426
                 106,            0.036777,           0.0024043,           0.0015312,              0.7006,              0.5709,             0.61713,             0.33764,             0.03943,           0.0012792,            0.001215,           0.0074013,           0.0074013,           0.0074013
                 107,            0.036632,           0.0023832,           0.0014829,              0.7011,             0.57162,             0.61732,             0.33816,            0.039418,           0.0012794,           0.0012135,           0.0073765,           0.0073765,           0.0073765
                 108,            0.036663,           0.0023861,           0.0015374,             0.70127,             0.57387,             0.61828,             0.33917,            0.039409,           0.0012794,           0.0012109,           0.0073517,           0.0073517,           0.0073517
                 109,            0.036434,           0.0023629,           0.0015095,             0.69889,             0.57465,             0.61928,             0.34019,            0.039401,           0.0012795,            0.001209,            0.007327,            0.007327,            0.007327
                 110,            0.036644,           0.0023574,           0.0015715,             0.69654,             0.57757,             0.62014,             0.34092,            0.039395,           0.0012794,           0.0012068,           0.0073023,           0.0073023,           0.0073023
                 111,             0.03672,           0.0023655,           0.0015478,             0.69333,              0.5758,             0.61988,             0.34104,            0.039391,           0.0012795,           0.0012053,           0.0072775,           0.0072775,           0.0072775
                 112,              0.0365,           0.0023713,           0.0015487,             0.69145,             0.57554,              0.6211,             0.34084,            0.039385,           0.0012795,           0.0012036,           0.0072527,           0.0072527,           0.0072527
                 113,            0.036564,           0.0024119,           0.0015163,             0.69138,             0.57888,             0.62135,             0.34077,            0.039373,           0.0012794,           0.0012015,            0.007228,            0.007228,            0.007228
                 114,            0.036651,           0.0023457,           0.0015257,             0.69175,             0.58107,              0.6222,             0.34147,            0.039371,           0.0012794,           0.0012001,           0.0072033,           0.0072033,           0.0072033
                 115,            0.036328,           0.0023446,            0.001514,             0.69307,             0.58077,             0.62296,              0.3416,            0.039365,           0.0012794,           0.0011982,           0.0071785,           0.0071785,           0.0071785
                 116,            0.036109,            0.002352,           0.0014731,             0.68461,             0.58417,             0.62359,             0.34194,            0.039358,           0.0012793,            0.001197,           0.0071538,           0.0071538,           0.0071538
                 117,            0.036042,           0.0023715,           0.0014423,              0.6856,             0.58392,             0.62434,             0.34231,            0.039357,           0.0012793,           0.0011939,            0.007129,            0.007129,            0.007129
                 118,            0.036419,           0.0023562,           0.0015271,             0.68727,             0.58462,             0.62484,             0.34276,            0.039361,           0.0012791,            0.001192,           0.0071042,           0.0071042,           0.0071042
                 119,            0.035833,           0.0023388,           0.0014866,             0.68802,             0.58574,             0.62507,              0.3429,            0.039359,            0.001279,           0.0011899,           0.0070795,           0.0070795,           0.0070795
                 120,            0.036113,           0.0023642,           0.0014604,             0.69116,             0.58788,             0.62555,             0.34335,            0.039358,           0.0012787,           0.0011892,           0.0070547,           0.0070547,           0.0070547
                 121,            0.035987,           0.0023421,           0.0014741,             0.69577,             0.58632,             0.62631,             0.34394,            0.039358,           0.0012785,           0.0011873,             0.00703,             0.00703,             0.00703
                 122,            0.036001,           0.0023458,           0.0014654,             0.70256,             0.58567,             0.62731,             0.34431,            0.039363,           0.0012782,           0.0011853,           0.0070053,           0.0070053,           0.0070053
                 123,            0.035993,           0.0023617,           0.0014801,             0.70099,             0.58752,             0.62756,              0.3447,            0.039367,            0.001278,           0.0011832,           0.0069805,           0.0069805,           0.0069805
                 124,             0.03593,           0.0023388,           0.0014872,             0.69975,             0.58767,             0.62761,             0.34535,            0.039365,           0.0012778,           0.0011821,           0.0069558,           0.0069558,           0.0069558
                 125,            0.035836,           0.0023438,           0.0015037,               0.698,             0.58822,             0.62786,              0.3446,            0.039366,           0.0012781,           0.0011821,            0.006931,            0.006931,            0.006931
                 126,            0.035856,           0.0023141,           0.0014678,             0.69886,             0.58865,             0.62854,             0.34542,             0.03937,           0.0012778,           0.0011815,           0.0069063,           0.0069063,           0.0069063
                 127,            0.035665,           0.0023291,           0.0014646,             0.70024,              0.5882,             0.62856,             0.34588,            0.039374,           0.0012776,           0.0011809,           0.0068815,           0.0068815,           0.0068815
                 128,            0.035393,           0.0023329,           0.0014417,             0.69847,             0.58678,             0.62923,             0.34654,            0.039375,           0.0012775,             0.00118,           0.0068568,           0.0068568,           0.0068568
                 129,            0.035694,            0.002375,           0.0014554,             0.70262,             0.58645,             0.62997,             0.34658,            0.039371,           0.0012771,           0.0011798,            0.006832,            0.006832,            0.006832
                 130,            0.035617,           0.0023785,           0.0014588,             0.70333,              0.5832,             0.62947,             0.34704,            0.039373,           0.0012772,           0.0011786,           0.0068073,           0.0068073,           0.0068073
                 131,            0.035039,           0.0023253,           0.0014171,             0.70492,             0.58319,             0.63119,             0.34877,            0.039374,            0.001277,            0.001178,           0.0067825,           0.0067825,           0.0067825
                 132,            0.035394,            0.002377,           0.0014582,             0.70932,             0.58416,              0.6312,              0.3489,            0.039375,           0.0012765,           0.0011767,           0.0067577,           0.0067577,           0.0067577
                 133,            0.035401,           0.0023368,           0.0014229,             0.70872,             0.58546,             0.63141,              0.3482,            0.039375,           0.0012765,           0.0011755,            0.006733,            0.006733,            0.006733
                 134,            0.035194,            0.002345,           0.0013973,             0.70935,             0.58596,             0.63181,              0.3485,            0.039368,           0.0012765,           0.0011742,           0.0067082,           0.0067082,           0.0067082
                 135,            0.035295,           0.0023297,           0.0014356,             0.70788,              0.5831,              0.6318,             0.34877,            0.039359,           0.0012769,           0.0011735,           0.0066835,           0.0066835,           0.0066835
                 136,            0.034971,            0.002346,           0.0014268,             0.70735,             0.58345,             0.63216,             0.34901,            0.039354,            0.001277,           0.0011739,           0.0066587,           0.0066587,           0.0066587
                 137,            0.035058,           0.0023281,           0.0014208,             0.70882,              0.5828,             0.63193,             0.34901,            0.039346,           0.0012771,           0.0011737,            0.006634,            0.006634,            0.006634
                 138,            0.035054,           0.0023193,           0.0014197,             0.70899,             0.58355,             0.63219,             0.34948,            0.039341,           0.0012774,           0.0011735,           0.0066092,           0.0066092,           0.0066092
                 139,            0.034913,           0.0023231,           0.0013948,             0.71119,             0.58412,             0.63338,             0.34959,            0.039334,           0.0012779,           0.0011728,           0.0065845,           0.0065845,           0.0065845
                 140,            0.035143,           0.0023432,           0.0014096,             0.71105,             0.58199,             0.63856,             0.35359,            0.039324,           0.0012782,           0.0011712,           0.0065598,           0.0065598,           0.0065598
