               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.037534,           0.0024001,           0.0015971,             0.68455,             0.55022,             0.60219,             0.33017,            0.039433,           0.0012838,           0.0011839,           0.0075745,           0.0075745,           0.0075745
                 100,            0.037426,           0.0024272,           0.0015817,             0.67974,             0.55419,             0.60305,             0.33124,            0.039425,           0.0012836,           0.0011827,           0.0075498,           0.0075498,           0.0075498
                 101,            0.037159,           0.0024205,           0.0015687,             0.67557,             0.55521,             0.60323,             0.33029,            0.039431,           0.0012833,           0.0011824,            0.007525,            0.007525,            0.007525
                 102,            0.037096,           0.0024149,           0.0015577,             0.68299,             0.55677,             0.60493,             0.33114,            0.039436,           0.0012829,           0.0011818,           0.0075003,           0.0075003,           0.0075003
                 103,            0.037208,           0.0023999,           0.0015672,             0.68274,             0.55705,             0.60544,             0.33101,            0.039446,           0.0012828,           0.0011834,           0.0074755,           0.0074755,           0.0074755
                 104,            0.036991,           0.0024149,           0.0016213,             0.67866,             0.55743,             0.60571,              0.3315,            0.039446,           0.0012826,           0.0011834,           0.0074507,           0.0074507,           0.0074507
                 105,            0.037075,           0.0024049,           0.0015206,             0.67794,             0.55788,             0.60622,             0.33108,            0.039446,           0.0012824,           0.0011821,            0.007426,            0.007426,            0.007426
                 106,            0.036906,           0.0024174,           0.0015555,             0.67582,             0.56163,             0.60666,             0.33149,            0.039431,           0.0012826,           0.0011792,           0.0074013,           0.0074013,           0.0074013
                 107,            0.036763,           0.0024026,           0.0015084,             0.67744,              0.5606,             0.60867,             0.33198,            0.039424,            0.001283,           0.0011767,           0.0073765,           0.0073765,           0.0073765
                 108,            0.036828,           0.0023999,           0.0015383,             0.67417,             0.56265,             0.60846,             0.33209,            0.039413,           0.0012828,           0.0011754,           0.0073517,           0.0073517,           0.0073517
                 109,            0.036614,           0.0023776,           0.0015261,             0.67305,             0.56371,             0.60849,             0.33278,            0.039411,           0.0012828,           0.0011742,            0.007327,            0.007327,            0.007327
                 110,            0.036813,           0.0023637,           0.0015704,             0.67433,             0.56188,             0.60887,             0.33271,            0.039402,           0.0012825,           0.0011735,           0.0073023,           0.0073023,           0.0073023
                 111,             0.03678,           0.0023782,           0.0015428,             0.67655,             0.56148,             0.60996,             0.33299,            0.039403,           0.0012821,           0.0011725,           0.0072775,           0.0072775,           0.0072775
                 112,            0.036582,           0.0023822,           0.0015309,             0.67473,             0.56383,             0.60925,             0.33337,            0.039402,            0.001282,           0.0011712,           0.0072527,           0.0072527,           0.0072527
                 113,            0.036603,           0.0024135,           0.0015634,             0.67715,             0.56449,              0.6099,              0.3335,            0.039391,           0.0012819,           0.0011699,            0.007228,            0.007228,            0.007228
                 114,            0.036671,           0.0023597,           0.0015557,             0.67905,             0.56747,             0.61153,             0.33397,            0.039383,            0.001282,           0.0011669,           0.0072033,           0.0072033,           0.0072033
                 115,             0.03628,           0.0023579,            0.001525,              0.6817,             0.56454,             0.61239,             0.33398,            0.039377,            0.001282,           0.0011646,           0.0071785,           0.0071785,           0.0071785
                 116,            0.036294,           0.0023633,           0.0015043,             0.68602,              0.5678,             0.61416,             0.33486,            0.039369,           0.0012825,           0.0011631,           0.0071538,           0.0071538,           0.0071538
                 117,            0.036455,           0.0023925,            0.001482,             0.68387,             0.56837,              0.6139,             0.33524,            0.039369,           0.0012822,           0.0011617,            0.007129,            0.007129,            0.007129
                 118,            0.036498,           0.0023574,           0.0015352,             0.68156,             0.56827,             0.61417,             0.33547,            0.039366,           0.0012822,             0.00116,           0.0071042,           0.0071042,           0.0071042
